OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice,CouponWasMissing,TotalPrice_Capped,OrderMonth,OrderDayOfWeek,IsWeekend,UsedCoupon,CartConversionRatio,OrderValueCategory,TotalPrice_Log
ORD200419,2024-04-17,C70999,Tablet,2,216.66,885 Main St,Debit Card,Pending,TRK75644156,6,FREESHIP,Instagram,433.32,0,433.32,4,Wednesday,0,1,0.333,Low,6.073781589597195
ORD200420,2024-11-29,C11921,Phone,1,452.7,439 Main St,Debit Card,Shipped,TRK91362635,5,FREESHIP,Instagram,452.7,0,452.7,11,Friday,0,1,0.2,Low,6.117436186669918
ORD200421,2023-10-15,C50683,Chair,2,288.21,769 Main St,Debit Card,Cancelled,TRK53032122,5,FREESHIP,Email,576.42,1,576.42,10,Sunday,1,0,0.4,Medium,6.358569904661511
ORD200422,2023-06-05,C76140,Phone,4,206.6,914 Main St,Gift Card,Returned,TRK25861469,6,WINTER15,Referral,826.4,0,826.4,6,Monday,0,1,0.667,Medium,6.7182882540273114
ORD200423,2024-07-20,C94311,Printer,4,685.2,195 Main St,Gift Card,Cancelled,TRK97308771,6,WINTER15,Google,2740.8,0,2740.8,7,Saturday,1,1,0.667,High,7.9163699180018
ORD200424,2023-04-12,C49491,Chair,5,22.94,339 Main St,Cash,Pending,TRK64012257,10,FREESHIP,Email,114.7,1,114.7,4,Wednesday,0,0,0.5,Low,4.751000634199631
ORD200425,2023-03-09,C40648,Laptop,2,301.88,488 Main St,Gift Card,Returned,TRK25325993,5,WINTER15,Email,603.76,0,603.76,3,Thursday,0,1,0.4,Medium,6.404831685112001
ORD200426,2025-03-16,C40967,Monitor,5,57.45,315 Main St,Cash,Cancelled,TRK24839296,10,FREESHIP,Facebook,287.25,1,287.25,3,Sunday,1,0,0.5,Low,5.663828159149168
ORD200427,2024-12-18,C25406,Desk,1,161.24,379 Main St,Credit Card,Pending,TRK70952564,3,WINTER15,Instagram,161.24,0,161.24,12,Wednesday,0,1,0.333,Low,5.089076720402819
ORD200428,2024-11-26,C77085,Chair,4,262.58,895 Main St,Online,Cancelled,TRK57227640,8,WINTER15,Email,1050.32,0,1050.32,11,Tuesday,0,1,0.5,Medium,6.957801796466272
ORD200429,2024-12-19,C38126,Printer,4,515.19,522 Main St,Credit Card,Pending,TRK90838498,9,SAVE10,Facebook,2060.76,0,2060.76,12,Thursday,0,1,0.444,High,7.631315265950278
ORD200430,2023-06-07,C87448,Phone,1,450.07,433 Main St,Gift Card,Shipped,TRK44134016,6,FREESHIP,Google,450.07,0,450.07,6,Wednesday,0,1,0.167,Low,6.111622538101768
ORD200431,2024-10-06,C62312,Printer,1,52.54,651 Main St,Debit Card,Cancelled,TRK59623037,6,WINTER15,Facebook,52.54,0,52.54,10,Sunday,1,1,0.167,Low,3.9804290380922063
ORD200432,2023-09-04,C58443,Tablet,2,424.32,662 Main St,Credit Card,Returned,TRK77163738,6,FREESHIP,Referral,848.64,1,848.64,9,Monday,0,0,0.333,Medium,6.744812730358684
ORD200433,2023-08-26,C36613,Monitor,3,631.64,785 Main St,Credit Card,Returned,TRK13282106,3,FREESHIP,Facebook,1894.92,0,1894.92,8,Saturday,1,1,1.0,High,7.5474594878319445
ORD200434,2023-10-22,C73893,Printer,5,327.68,384 Main St,Credit Card,Returned,TRK85939879,6,FREESHIP,Facebook,1638.4,1,1638.4,10,Sunday,1,0,0.833,High,7.40208560021893
ORD200435,2023-05-27,C48601,Printer,1,414.47,101 Main St,Debit Card,Returned,TRK97868309,3,FREESHIP,Instagram,414.47,0,414.47,5,Saturday,1,1,0.333,Low,6.029410409522736
ORD200436,2023-02-11,C14568,Laptop,4,221.33,651 Main St,Online,Pending,TRK73545796,5,FREESHIP,Google,885.32,1,885.32,2,Saturday,1,0,0.8,Medium,6.787078059212417
ORD200437,2024-04-18,C63378,Phone,1,512.39,955 Main St,Online,Delivered,TRK20863705,2,FREESHIP,Instagram,512.39,0,512.39,4,Thursday,0,1,0.5,Low,6.24103579025747
ORD200438,2025-01-03,C77800,Tablet,3,459.34,436 Main St,Gift Card,Pending,TRK27439574,3,SAVE10,Instagram,1378.02,0,1378.02,1,Friday,0,1,1.0,High,7.229128380951365
ORD200439,2024-09-08,C91155,Tablet,1,146.32,321 Main St,Online,Shipped,TRK36260319,4,WINTER15,Facebook,146.32,0,146.32,9,Sunday,1,1,0.25,Low,4.992607091576865
ORD200440,2024-11-05,C60215,Desk,4,83.6,978 Main St,Debit Card,Pending,TRK31727767,4,SAVE10,Facebook,334.4,0,334.4,11,Tuesday,0,1,1.0,Low,5.815323849389109
ORD200441,2023-12-13,C52915,Printer,2,328.54,475 Main St,Gift Card,Returned,TRK79466982,6,FREESHIP,Email,657.08,0,657.08,12,Wednesday,0,1,0.333,Medium,6.489326504482114
ORD200442,2024-05-06,C72588,Chair,5,314.94,661 Main St,Cash,Pending,TRK43410829,8,SAVE10,Instagram,1574.7,0,1574.7,5,Monday,0,1,0.625,High,7.362454896968
ORD200443,2024-05-14,C61668,Chair,2,69.64,813 Main St,Cash,Returned,TRK58970302,6,FREESHIP,Facebook,139.28,1,139.28,5,Tuesday,0,0,0.333,Low,4.943640425271977
ORD200444,2024-06-08,C79508,Printer,1,135.17,585 Main St,Online,Shipped,TRK61882353,6,FREESHIP,Instagram,135.17,0,135.17,6,Saturday,1,1,0.167,Low,4.913904105136484
ORD200445,2024-03-23,C94569,Phone,1,487.21,227 Main St,Cash,Delivered,TRK31351770,3,SAVE10,Referral,487.21,0,487.21,3,Saturday,1,1,0.333,Low,6.190745641157517
ORD200446,2023-10-18,C89592,Laptop,5,509.58,262 Main St,Online,Delivered,TRK49442402,6,FREESHIP,Instagram,2547.9,0,2547.9,10,Wednesday,0,1,0.833,High,7.843417172535549
ORD200447,2024-04-07,C48207,Printer,2,416.81,356 Main St,Cash,Returned,TRK45355655,2,FREESHIP,Facebook,833.62,1,833.62,4,Sunday,1,0,1.0,Medium,6.726976531445696
ORD200448,2023-09-04,C16776,Laptop,2,160.0,854 Main St,Cash,Pending,TRK12860600,4,SAVE10,Instagram,320.0,0,320.0,9,Monday,0,1,0.5,Low,5.771441123130016
ORD200449,2024-08-26,C91518,Tablet,3,253.05,286 Main St,Online,Pending,TRK48688724,3,FREESHIP,Instagram,759.1500000000001,1,759.1500000000001,8,Monday,0,0,1.0,Medium,6.633515782226845
ORD200450,2024-01-15,C36408,Monitor,5,615.1,160 Main St,Gift Card,Returned,TRK94023253,10,WINTER15,Instagram,3075.5,0,3075.5,1,Monday,0,1,0.5,High,8.031547866180546
ORD200451,2023-04-01,C14837,Monitor,1,183.18,647 Main St,Debit Card,Cancelled,TRK17501136,6,SAVE10,Email,183.18,0,183.18,4,Saturday,1,1,0.167,Low,5.215913540293221
ORD200452,2023-07-23,C36467,Printer,1,75.78,581 Main St,Cash,Pending,TRK20863987,5,SAVE10,Google,75.78,0,75.78,7,Sunday,1,1,0.2,Low,4.340944189572651
ORD200453,2025-05-02,C15017,Tablet,1,675.57,492 Main St,Cash,Shipped,TRK51241924,1,WINTER15,Facebook,675.57,0,675.57,5,Friday,0,1,1.0,Medium,6.517035916019813
ORD200454,2024-11-27,C54759,Laptop,1,109.29,686 Main St,Debit Card,Cancelled,TRK75583042,5,FREESHIP,Google,109.29,0,109.29,11,Wednesday,0,1,0.2,Low,4.703113260318055
ORD200455,2024-03-26,C58341,Phone,1,639.83,874 Main St,Debit Card,Pending,TRK32856728,2,SAVE10,Referral,639.83,0,639.83,3,Tuesday,0,1,0.5,Medium,6.462764211137693
ORD200456,2023-06-26,C94479,Desk,5,62.81,259 Main St,Credit Card,Shipped,TRK69089975,9,SAVE10,Facebook,314.05,0,314.05,6,Monday,0,1,0.556,Low,5.752731356388065
ORD200457,2025-05-25,C50236,Desk,4,615.83,545 Main St,Online,Returned,TRK67692578,4,WINTER15,Instagram,2463.32,0,2463.32,5,Sunday,1,1,1.0,High,7.809671186350886
ORD200458,2024-07-02,C31412,Monitor,4,510.58,196 Main St,Credit Card,Returned,TRK61946127,7,WINTER15,Email,2042.32,0,2042.32,7,Tuesday,0,1,0.571,High,7.622331214955376
ORD200459,2024-07-24,C90142,Desk,1,334.39,433 Main St,Credit Card,Returned,TRK39717191,2,FREESHIP,Instagram,334.39,1,334.39,7,Wednesday,0,0,0.5,Low,5.8152940337985335
ORD200460,2024-10-06,C83548,Laptop,1,144.25,474 Main St,Cash,Returned,TRK93822942,2,WINTER15,Referral,144.25,0,144.25,10,Sunday,1,1,0.5,Low,4.978456395732021
ORD200461,2024-06-08,C29697,Tablet,1,401.82,407 Main St,Credit Card,Shipped,TRK47776482,5,FREESHIP,Google,401.82,0,401.82,6,Saturday,1,1,0.2,Low,5.998489812044735
ORD200462,2025-03-31,C22991,Phone,1,252.68,731 Main St,Online,Cancelled,TRK32796086,1,FREESHIP,Referral,252.68,1,252.68,3,Monday,0,0,1.0,Low,5.536073630230092
ORD200463,2023-05-26,C25276,Laptop,5,662.78,214 Main St,Debit Card,Shipped,TRK14011732,9,SAVE10,Instagram,3313.9,0,3313.9,5,Friday,0,1,0.556,High,8.106182736252444
ORD200464,2023-03-14,C39176,Tablet,4,434.42,739 Main St,Online,Cancelled,TRK71418686,6,FREESHIP,Google,1737.68,0,1737.68,3,Tuesday,0,1,0.667,High,7.460881483620631
ORD200465,2024-02-26,C58773,Printer,5,513.49,391 Main St,Gift Card,Cancelled,TRK65438300,8,FREESHIP,Google,2567.45,1,2567.45,2,Monday,0,0,0.625,High,7.85105788310309
ORD200466,2023-07-18,C37412,Phone,1,432.47,895 Main St,Cash,Delivered,TRK97829604,4,FREESHIP,Referral,432.47,0,432.47,7,Tuesday,0,1,0.25,Low,6.07182258967363
ORD200467,2024-08-30,C36492,Desk,1,45.94,572 Main St,Cash,Cancelled,TRK44350440,2,WINTER15,Email,45.94,0,45.94,8,Friday,0,1,0.5,Low,3.8488701904228773
ORD200468,2025-06-21,C90110,Phone,1,418.36,998 Main St,Credit Card,Delivered,TRK60203957,5,FREESHIP,Email,418.36,0,418.36,6,Saturday,1,1,0.2,Low,6.038729739575096
ORD200469,2023-11-26,C13877,Chair,5,676.98,893 Main St,Cash,Cancelled,TRK17254691,5,FREESHIP,Facebook,3384.9,1,3330.4075,11,Sunday,1,0,1.0,High,8.111150166346231
ORD200470,2023-09-29,C25149,Tablet,4,263.62,672 Main St,Cash,Shipped,TRK33538608,5,SAVE10,Email,1054.48,0,1054.48,9,Friday,0,1,0.8,Medium,6.961750918743149
ORD200471,2025-04-19,C52717,Desk,5,551.27,395 Main St,Online,Cancelled,TRK27625571,7,FREESHIP,Referral,2756.35,0,2756.35,4,Saturday,1,1,0.714,High,7.9220253525492605
ORD200472,2023-01-06,C60029,Chair,3,508.12,796 Main St,Credit Card,Cancelled,TRK86461316,8,FREESHIP,Referral,1524.36,0,1524.36,1,Friday,0,1,0.375,High,7.329985726756189
ORD200473,2025-02-25,C28552,Chair,2,14.93,449 Main St,Online,Shipped,TRK71597160,4,FREESHIP,Facebook,29.86,1,29.86,2,Tuesday,0,0,0.5,Low,3.4294608469350147
ORD200474,2023-11-15,C72293,Printer,3,229.34,398 Main St,Credit Card,Shipped,TRK84378003,6,SAVE10,Referral,688.02,0,688.02,11,Wednesday,0,1,0.5,Medium,6.535270298168564
ORD200475,2025-04-19,C29844,Tablet,2,438.62,363 Main St,Cash,Cancelled,TRK91642337,3,SAVE10,Facebook,877.24,0,877.24,4,Saturday,1,1,0.667,Medium,6.777919904801579
ORD200476,2024-01-15,C77872,Phone,2,513.59,867 Main St,Online,Returned,TRK19292184,4,FREESHIP,Referral,1027.18,0,1027.18,1,Monday,0,1,0.5,Medium,6.935545527963636
ORD200477,2025-03-05,C56564,Phone,2,253.74,481 Main St,Online,Shipped,TRK13166044,5,SAVE10,Google,507.48,0,507.48,3,Wednesday,0,1,0.4,Low,6.231425883348352
ORD200478,2024-11-01,C16758,Tablet,3,62.77,914 Main St,Gift Card,Shipped,TRK88544431,6,FREESHIP,Referral,188.31,0,188.31,11,Friday,0,1,0.5,Low,5.243385883021818
ORD200479,2023-02-18,C87011,Monitor,4,25.29,943 Main St,Credit Card,Pending,TRK21429162,8,FREESHIP,Google,101.16,1,101.16,2,Saturday,1,0,0.5,Low,4.626540211724284
ORD200480,2023-06-16,C21147,Chair,1,335.1,126 Main St,Debit Card,Pending,TRK93171043,6,FREESHIP,Referral,335.1,0,335.1,6,Friday,0,1,0.167,Low,5.81740873473106
ORD200481,2023-04-23,C94568,Laptop,4,484.85,317 Main St,Debit Card,Delivered,TRK58653915,5,WINTER15,Referral,1939.4,0,1939.4,4,Sunday,1,1,0.8,High,7.570649416371062
ORD200482,2025-03-02,C35852,Monitor,3,381.41,989 Main St,Online,Pending,TRK22302049,6,FREESHIP,Instagram,1144.23,1,1144.23,3,Sunday,1,0,0.5,Medium,7.043360769178433
ORD200483,2023-01-18,C66462,Phone,5,347.92,982 Main St,Cash,Pending,TRK52743700,6,WINTER15,Google,1739.6,0,1739.6,1,Wednesday,0,1,0.833,High,7.461985160355414
ORD200484,2024-05-29,C29092,Chair,4,15.01,767 Main St,Cash,Cancelled,TRK90455340,6,FREESHIP,Facebook,60.04,1,60.04,5,Wednesday,0,0,0.667,Low,4.111529386976201
ORD200485,2023-08-01,C46651,Chair,3,404.79,764 Main St,Cash,Shipped,TRK67679195,6,SAVE10,Instagram,1214.37,0,1214.37,8,Tuesday,0,1,0.5,Medium,7.102803836164761
ORD200486,2023-02-03,C88981,Printer,4,611.26,558 Main St,Cash,Shipped,TRK75267873,5,SAVE10,Referral,2445.04,0,2445.04,2,Friday,0,1,0.8,High,7.8022256693431675
ORD200487,2023-03-09,C40136,Printer,3,346.52,211 Main St,Credit Card,Pending,TRK92924852,3,SAVE10,Google,1039.56,0,1039.56,3,Thursday,0,1,1.0,Medium,6.947514308755485
ORD200488,2024-12-05,C81573,Chair,1,36.65,556 Main St,Online,Cancelled,TRK96522994,1,WINTER15,Email,36.65,0,36.65,12,Thursday,0,1,1.0,Low,3.6283329542459026
ORD200489,2023-09-05,C11940,Tablet,3,149.34,589 Main St,Gift Card,Cancelled,TRK85466461,7,WINTER15,Email,448.02,0,448.02,9,Tuesday,0,1,0.429,Low,6.107067430180069
ORD200490,2024-07-22,C50097,Chair,5,467.81,539 Main St,Online,Cancelled,TRK62785150,10,FREESHIP,Facebook,2339.05,1,2339.05,7,Monday,0,0,0.5,High,7.757927575644833
ORD200491,2023-01-05,C98168,Phone,5,420.7,481 Main St,Cash,Pending,TRK56423359,5,WINTER15,Facebook,2103.5,0,2103.5,1,Thursday,0,1,1.0,High,7.651833188210626
ORD200492,2023-10-25,C39074,Laptop,5,606.52,103 Main St,Debit Card,Shipped,TRK13027036,6,SAVE10,Instagram,3032.6,0,3032.6,10,Wednesday,0,1,0.833,High,8.017505312060702
ORD200493,2025-01-28,C84908,Phone,1,420.26,372 Main St,Credit Card,Pending,TRK64135970,4,FREESHIP,Facebook,420.26,0,420.26,1,Tuesday,0,1,0.25,Low,6.043250220257212
ORD200494,2023-07-19,C64516,Laptop,3,505.79,459 Main St,Debit Card,Pending,TRK63920573,3,FREESHIP,Referral,1517.37,0,1517.37,7,Wednesday,0,1,1.0,High,7.325392670020858
ORD200495,2025-06-05,C63827,Phone,4,493.73,947 Main St,Debit Card,Pending,TRK35730581,6,SAVE10,Facebook,1974.92,0,1974.92,6,Thursday,0,1,0.667,High,7.58878939165828
ORD200496,2025-03-14,C93618,Printer,3,201.21,249 Main St,Online,Cancelled,TRK66129326,3,SAVE10,Google,603.63,0,603.63,3,Friday,0,1,1.0,Medium,6.4046167006975425
ORD200497,2024-10-24,C93948,Printer,3,112.29,454 Main St,Gift Card,Shipped,TRK77358113,6,FREESHIP,Google,336.87,1,336.87,10,Thursday,0,0,0.5,Low,5.822661206114936
ORD200498,2023-07-12,C73961,Tablet,4,132.56,306 Main St,Cash,Returned,TRK32607173,8,WINTER15,Instagram,530.24,0,530.24,7,Wednesday,0,1,0.5,Medium,6.27521389653205
ORD200499,2023-04-06,C18138,Printer,3,539.46,520 Main St,Credit Card,Shipped,TRK20289483,4,SAVE10,Facebook,1618.38,0,1618.38,4,Thursday,0,1,0.75,High,7.389798638922569
ORD200500,2024-04-07,C79475,Laptop,5,508.59,169 Main St,Cash,Returned,TRK42168516,8,WINTER15,Facebook,2542.95,0,2542.95,4,Sunday,1,1,0.625,High,7.841473270178819
ORD200501,2024-02-04,C88546,Desk,4,203.46,226 Main St,Credit Card,Pending,TRK19867754,7,SAVE10,Referral,813.84,0,813.84,2,Sunday,1,1,0.571,Medium,6.702991774949357
ORD200502,2023-05-20,C69332,Monitor,3,565.25,745 Main St,Debit Card,Returned,TRK65718848,7,SAVE10,Email,1695.75,0,1695.75,5,Saturday,1,1,0.429,High,7.436469935583868
ORD200503,2023-08-31,C64554,Tablet,3,136.84,498 Main St,Online,Pending,TRK95384568,4,FREESHIP,Facebook,410.52,0,410.52,8,Thursday,0,1,0.75,Low,6.0198576216092
ORD200504,2025-06-11,C11676,Monitor,2,464.5,805 Main St,Online,Cancelled,TRK35726395,2,WINTER15,Instagram,929.0,0,929.0,6,Wednesday,0,1,1.0,Medium,6.835184586147301
ORD200505,2023-06-11,C36014,Printer,2,434.97,558 Main St,Online,Shipped,TRK97246526,7,FREESHIP,Email,869.94,1,869.94,6,Sunday,1,0,0.286,Medium,6.769573088142187
ORD200506,2023-07-25,C23279,Monitor,2,43.67,696 Main St,Cash,Returned,TRK58039693,4,WINTER15,Instagram,87.34,0,87.34,7,Tuesday,0,1,0.5,Low,4.481193006168381
ORD200507,2023-07-05,C86481,Phone,1,171.59,546 Main St,Credit Card,Pending,TRK87513944,5,WINTER15,Email,171.59,0,171.59,7,Wednesday,0,1,0.2,Low,5.150918839543312
ORD200508,2025-05-14,C39550,Phone,1,558.27,976 Main St,Online,Delivered,TRK24120267,1,FREESHIP,Referral,558.27,1,558.27,5,Wednesday,0,0,1.0,Medium,6.326632361912281
ORD200509,2023-02-15,C68937,Laptop,2,425.03,560 Main St,Cash,Returned,TRK31908657,2,WINTER15,Google,850.06,0,850.06,2,Wednesday,0,1,1.0,Medium,6.74648263137589
ORD200510,2024-12-16,C72533,Printer,1,376.76,389 Main St,Debit Card,Delivered,TRK51288986,5,SAVE10,Email,376.76,0,376.76,12,Monday,0,1,0.2,Low,5.934259073337203
ORD200511,2024-03-15,C11415,Monitor,5,575.24,267 Main St,Cash,Delivered,TRK65061457,7,WINTER15,Email,2876.2,0,2876.2,3,Friday,0,1,0.714,High,7.964572877993201
ORD200512,2024-09-27,C14114,Desk,3,568.02,856 Main St,Online,Pending,TRK63290700,3,FREESHIP,Instagram,1704.06,0,1704.06,9,Friday,0,1,1.0,High,7.441355579714278
ORD200513,2025-02-09,C64128,Tablet,3,94.88,533 Main St,Gift Card,Shipped,TRK37053575,8,FREESHIP,Referral,284.64,1,284.64,2,Sunday,1,0,0.375,Low,5.654732276680909
ORD200514,2023-04-16,C15629,Printer,3,304.15,492 Main St,Gift Card,Shipped,TRK64926044,3,WINTER15,Instagram,912.4499999999999,0,912.4499999999999,4,Sunday,1,1,1.0,Medium,6.817228639782579
ORD200515,2023-03-14,C67561,Phone,3,553.52,160 Main St,Gift Card,Shipped,TRK75900717,4,FREESHIP,Facebook,1660.56,0,1660.56,3,Tuesday,0,1,0.75,High,7.415512199089664
ORD200516,2024-04-07,C47022,Monitor,3,166.99,208 Main St,Cash,Returned,TRK28855040,8,FREESHIP,Facebook,500.97,1,500.97,4,Sunday,1,0,0.375,Low,6.218540356949797
ORD200517,2024-04-09,C55205,Tablet,4,198.35,943 Main St,Cash,Cancelled,TRK88141634,7,FREESHIP,Google,793.4,0,793.4,4,Tuesday,0,1,0.571,Medium,6.677587112730963
ORD200518,2025-06-13,C30686,Printer,4,403.58,319 Main St,Online,Pending,TRK59807273,9,SAVE10,Referral,1614.32,0,1614.32,6,Friday,0,1,0.444,High,7.387288358444002
ORD200519,2025-05-10,C71797,Laptop,4,464.29,941 Main St,Debit Card,Returned,TRK66010667,5,SAVE10,Email,1857.16,0,1857.16,5,Saturday,1,1,0.8,High,7.527342029767362
ORD200520,2023-03-10,C66332,Monitor,3,635.98,959 Main St,Cash,Returned,TRK27063398,5,FREESHIP,Referral,1907.94,1,1907.94,3,Friday,0,0,0.6,High,7.554303393163714
ORD200521,2024-02-25,C82318,Phone,1,528.06,991 Main St,Credit Card,Shipped,TRK37534165,2,FREESHIP,Facebook,528.06,1,528.06,2,Sunday,1,0,0.5,Medium,6.271101846976656
ORD200522,2024-04-20,C66254,Chair,1,515.32,740 Main St,Gift Card,Cancelled,TRK82843861,1,FREESHIP,Email,515.32,0,515.32,4,Saturday,1,1,1.0,Low,6.246726728303652
ORD200523,2025-02-18,C65083,Desk,4,657.79,652 Main St,Credit Card,Returned,TRK60937148,6,WINTER15,Google,2631.16,0,2631.16,2,Tuesday,0,1,0.667,High,7.87556008087111
ORD200524,2023-10-25,C44778,Phone,1,153.0,103 Main St,Credit Card,Returned,TRK92617366,4,FREESHIP,Referral,153.0,1,153.0,10,Wednesday,0,0,0.25,Low,5.0369526024136295
ORD200525,2023-12-03,C54499,Monitor,1,668.48,160 Main St,Debit Card,Shipped,TRK18061555,1,SAVE10,Email,668.48,0,668.48,12,Sunday,1,1,1.0,Medium,6.506501291645438
ORD200526,2024-02-29,C91201,Desk,2,46.5,837 Main St,Cash,Returned,TRK63526023,7,WINTER15,Google,93.0,0,93.0,2,Thursday,0,1,0.286,Low,4.543294782270004
ORD200527,2024-08-19,C27202,Chair,5,653.47,967 Main St,Credit Card,Cancelled,TRK75406128,10,SAVE10,Referral,3267.35,0,3267.35,8,Monday,0,1,0.5,High,8.092040549388397
ORD200528,2025-02-26,C32011,Chair,1,628.89,686 Main St,Credit Card,Returned,TRK70997744,2,SAVE10,Referral,628.89,0,628.89,2,Wednesday,0,1,0.5,Medium,6.445545200966066
ORD200529,2024-04-07,C21181,Tablet,2,675.1,938 Main St,Cash,Pending,TRK50363421,4,FREESHIP,Google,1350.2,0,1350.2,4,Sunday,1,1,0.5,High,7.20874836549359
ORD200530,2024-07-18,C98450,Chair,4,89.41,613 Main St,Online,Pending,TRK14809530,9,FREESHIP,Google,357.64,1,357.64,7,Thursday,0,0,0.444,Low,5.882319099847184
ORD200531,2024-07-02,C64502,Desk,5,320.01,722 Main St,Gift Card,Delivered,TRK14914388,6,FREESHIP,Referral,1600.05,1,1600.05,7,Tuesday,0,0,0.833,High,7.378414942990003
ORD200532,2025-05-03,C47365,Laptop,2,41.0,369 Main St,Online,Delivered,TRK42207882,7,FREESHIP,Email,82.0,1,82.0,5,Saturday,1,0,0.286,Low,4.418840607796598
ORD200533,2023-03-05,C66349,Desk,1,565.85,715 Main St,Gift Card,Returned,TRK63550793,1,FREESHIP,Facebook,565.85,0,565.85,3,Sunday,1,1,1.0,Medium,6.340094718463607
ORD200534,2024-06-06,C73289,Chair,3,648.59,906 Main St,Debit Card,Cancelled,TRK70872738,4,SAVE10,Email,1945.77,0,1945.77,6,Thursday,0,1,0.75,High,7.573926867937134
ORD200535,2024-07-24,C48649,Monitor,3,68.12,332 Main St,Online,Cancelled,TRK45821445,3,FREESHIP,Email,204.36,0,204.36,7,Wednesday,0,1,1.0,Low,5.324764536562885
ORD200536,2024-06-09,C18724,Chair,1,616.1,124 Main St,Cash,Returned,TRK52508861,6,FREESHIP,Email,616.1,1,616.1,6,Sunday,1,0,0.167,Medium,6.425031085327022
ORD200537,2025-03-23,C68553,Tablet,3,247.47,385 Main St,Online,Delivered,TRK58218971,4,SAVE10,Facebook,742.41,0,742.41,3,Sunday,1,1,0.75,Medium,6.611247709481045
ORD200538,2024-05-24,C61280,Phone,3,490.74,100 Main St,Cash,Shipped,TRK95487711,3,WINTER15,Email,1472.22,0,1472.22,5,Friday,0,1,1.0,High,7.295205760367979
ORD200539,2025-02-18,C53277,Desk,3,531.72,473 Main St,Gift Card,Delivered,TRK17653832,7,SAVE10,Google,1595.16,0,1595.16,2,Tuesday,0,1,0.429,High,7.3753560236115625
ORD200540,2024-01-29,C87281,Laptop,5,648.65,852 Main St,Online,Pending,TRK81765057,7,FREESHIP,Referral,3243.25,1,3243.25,1,Monday,0,0,0.714,High,8.08463947761734
ORD200541,2023-08-07,C69009,Printer,5,456.06,879 Main St,Cash,Pending,TRK61295842,10,FREESHIP,Instagram,2280.3,1,2280.3,8,Monday,0,0,0.5,High,7.732500734898829
ORD200542,2023-11-14,C49726,Tablet,1,17.98,934 Main St,Cash,Cancelled,TRK20739460,6,FREESHIP,Email,17.98,0,17.98,11,Tuesday,0,1,0.167,Low,2.9433857931817817
ORD200543,2024-03-09,C37531,Desk,5,269.86,354 Main St,Cash,Shipped,TRK93877673,6,WINTER15,Facebook,1349.3,0,1349.3,3,Saturday,1,1,0.833,High,7.208082068966997
ORD200544,2024-03-10,C48713,Printer,5,31.96,373 Main St,Credit Card,Returned,TRK96334419,5,FREESHIP,Referral,159.8,0,159.8,3,Sunday,1,1,1.0,Low,5.080161356744866
ORD200545,2023-12-19,C74138,Monitor,2,98.47,964 Main St,Cash,Returned,TRK74091695,3,FREESHIP,Instagram,196.94,1,196.94,12,Tuesday,0,0,0.667,Low,5.287963954468545
ORD200546,2024-03-01,C82399,Monitor,1,158.68,928 Main St,Credit Card,Returned,TRK77177284,6,WINTER15,Instagram,158.68,0,158.68,3,Friday,0,1,0.167,Low,5.073171812563154
ORD200547,2023-08-20,C40427,Phone,1,613.98,411 Main St,Online,Delivered,TRK25392280,4,FREESHIP,Facebook,613.98,0,613.98,8,Sunday,1,1,0.25,Medium,6.421589746952518
ORD200548,2024-01-05,C17103,Printer,3,426.12,922 Main St,Online,Delivered,TRK64398650,5,WINTER15,Instagram,1278.36,0,1278.36,1,Friday,0,1,0.6,High,7.15411523187198
ORD200549,2025-02-25,C34266,Monitor,4,629.88,550 Main St,Debit Card,Cancelled,TRK56378197,8,WINTER15,Instagram,2519.52,0,2519.52,2,Tuesday,0,1,0.5,High,7.832220508424749
ORD200550,2023-10-29,C97485,Laptop,4,228.91,573 Main St,Cash,Shipped,TRK81794737,4,FREESHIP,Google,915.64,0,915.64,10,Sunday,1,1,1.0,Medium,6.8207148106602675
ORD200551,2023-05-18,C23947,Laptop,1,120.98,353 Main St,Debit Card,Delivered,TRK74812710,6,WINTER15,Email,120.98,0,120.98,5,Thursday,0,1,0.167,Low,4.8038570968683105
ORD200552,2023-09-30,C21665,Chair,4,425.18,560 Main St,Online,Returned,TRK29890761,8,WINTER15,Facebook,1700.72,0,1700.72,9,Saturday,1,1,0.5,High,7.439394783261255
ORD200553,2023-08-23,C82550,Phone,2,333.83,828 Main St,Gift Card,Cancelled,TRK74103758,4,FREESHIP,Referral,667.66,0,667.66,8,Wednesday,0,1,0.5,Medium,6.505275709714339
ORD200554,2025-05-30,C61943,Laptop,2,492.9,610 Main St,Cash,Returned,TRK66126496,5,FREESHIP,Instagram,985.8,0,985.8,5,Friday,0,1,0.4,Medium,6.894467384655202
ORD200555,2023-01-07,C88933,Tablet,1,92.04,333 Main St,Cash,Shipped,TRK89306964,2,FREESHIP,Facebook,92.04,1,92.04,1,Saturday,1,0,0.5,Low,4.533029508210409
ORD200556,2023-01-28,C30923,Laptop,1,654.27,932 Main St,Gift Card,Pending,TRK82609328,2,SAVE10,Facebook,654.27,0,654.27,1,Saturday,1,1,0.5,Medium,6.485047364438967
